CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
210008066,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,200 BLOCK N MAIN ST,ANN ARBOR,2021-03-21 00:21:00,TRESPASSING / INVASION OF PRIVACY,-83.74877710099997,42.28251379900007
210008071,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,2200 BLOCK S STATE ST,ANN ARBOR,2021-03-21 01:08:00,ASSAULT - AGGRAVATED,-83.73797849999994,42.25473609900007
210008023,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK BRIARCREST DR,ANN ARBOR,2021-03-20 18:34:00,ASSAULT - SIMPLE,-83.74659879899997,42.24623439900006
200042064,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,2000 BLOCK JACKSON AVE,ANN ARBOR,2020-12-16 03:04:00,LARCENY - FROM AUTO (LFA),-83.77385320099995,42.280522200000064
200030058,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,ROSEDALE ST & SHARON DR,ANN ARBOR,2020-09-10 23:33:00,OUI OF LIQUOR / DRUGS,-83.70126339999996,42.239980599000035
210000705,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,2200 BLOCK S MAIN ST,ANN ARBOR,2021-01-09 07:54:00,ASSAULT - AGGRAVATED,-83.75164349999994,42.253779800000075
211000131,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK N DIVISION ST,ANN ARBOR,2021-03-21 01:02:30,LARCENY - FROM AUTO (LFA),-83.74394320099998,42.28545249900003
210001408,FORCIBLE RAPE,1171,CSC IST DEGREE -PENETRATION PENIS/VAGINA,A,2800 BLOCK CASCADE DR,ANN ARBOR,2021-01-14 20:00:00,SEX OFFENSES - CSC,-83.74572750099998,42.28182970000006
210008217,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,S FOURTH AVE & E WILLIAM ST,ANN ARBOR,2021-03-22 11:50:00,ASSAULT - SIMPLE,-83.74743809999995,42.27790470000008
210008059,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,E UNIVERSITY AVE & TAPPAN ST,ANN ARBOR,2021-03-20 23:40:00,DAMAGE TO PROPERTY,-83.73570159999997,42.26980640000005
210008108,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3500 BLOCK S STATE ST,ANN ARBOR,2021-03-21 10:56:00,LARCENY - FROM AUTO (LFA),-83.73771879899994,42.239071300000035
210008288,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK CLOVERDALE RD,ANN ARBOR,2021-03-22 22:02:00,TRESPASSING / INVASION OF PRIVACY,-83.73985599999997,42.305800900000065
210008264,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,100 BLOCK CHAPIN ST,ANN ARBOR,2021-03-05 12:00:00,FRAUD,-83.75358989999995,42.28208570000004
211000133,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1900 BLOCK POINTE LN,ANN ARBOR,2020-12-13 13:00:00,LARCENY - ALL OTHER,-83.72251639999996,42.30163900100007
211000132,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1100 BLOCK NIELSEN,ANN ARBOR,2021-03-16 07:13:00,LARCENY - ALL OTHER,-83.73529199899997,42.288991500000066
210007439,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2021-02-28 18:44:30,INTIMIDATION / STALKING,-83.72474570099996,42.25165620100006
211000137,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,700 BLOCK PACKARD ST,ANN ARBOR,2021-03-21 00:30:00,DAMAGE TO PROPERTY,-83.73987669899998,42.26981110000003
211000136,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,500 BLOCK ELIZABETH ST,ANN ARBOR,2021-03-22 02:30:00,DAMAGE TO PROPERTY,-83.74149069999999,42.28646299900004
200024757,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,1300 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-08-03 18:24:00,WEAPONS OFFENSE,-83.74917129999994,42.23800719900004
210008339,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,800 BLOCK PACKARD ST,ANN ARBOR,2021-03-23 05:30:00,LARCENY - FROM AUTO (LFA),-83.73846579999997,42.26858320000008
210006947,INTIMIDATION,1381,AGGRAVATED STALKING (FELONY),A,3100 BLOCK BOLGOS CIR,ANN ARBOR,2021-03-11 14:52:30,INTIMIDATION / STALKING,-83.68998909999993,42.31183279900006
210006947,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,3100 BLOCK BOLGOS CIR,ANN ARBOR,2021-03-11 14:52:30,BURGLARY - RESIDENTIAL,-83.68998909999993,42.31183279900006
210006947,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3100 BLOCK BOLGOS CIR,ANN ARBOR,2021-03-11 14:52:30,DAMAGE TO PROPERTY,-83.68998909999993,42.31183279900006
210006947,ALL OTHER,5005,"CONTEMPT OF COURT (PPO VIOLATION, ETC)",B,3100 BLOCK BOLGOS CIR,ANN ARBOR,2021-03-11 14:52:30,OBSTRUCTING JUSTICE,-83.68998909999993,42.31183279900006
210007996,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2400 BLOCK LANCASHIRE DR,ANN ARBOR,2021-03-11 07:41:30,FRAUD,-83.71412120099995,42.31006960000008
210004640,INTIMIDATION,1381,AGGRAVATED STALKING (FELONY),A,1900 BLOCK W LIBERTY ST,ANN ARBOR,2021-01-29 19:13:00,INTIMIDATION / STALKING,-83.77309850099994,42.27582589900004
211000141,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1100 BLOCK S FOREST AVE,ANN ARBOR,2021-03-23 05:00:00,LARCENY - FROM AUTO (LFA),-83.73284260099996,42.26852530100007
210008340,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK MCKINLEY AVE,ANN ARBOR,2021-03-23 03:30:00,LARCENY - FROM AUTO (LFA),-83.73985599999997,42.267795901000056
210004148,DRIVING UNDER THE INFLUENCE,8031,OUID OPERATING UNDER THE INFLUENCE OF DRUGS,B,E EISENHOWER PKWY & PLAZA RD,ANN ARBOR,2021-02-13 16:31:00,OUI OF LIQUOR / DRUGS,-83.74356819899998,42.24369430000007
210008342,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1100 BLOCK S FOREST AVE,ANN ARBOR,2021-03-23 02:40:00,LARCENY - FROM AUTO (LFA),-83.73288409899999,42.267683600000055
210008323,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1100 BLOCK MICHIGAN AVE,ANN ARBOR,2021-03-23 00:45:00,LARCENY - FROM AUTO (LFA),-83.73495910099996,42.267413400000066
210008347,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,400 BLOCK W HURON ST,ANN ARBOR,2021-03-23 11:53:00,LARCENY - ALL OTHER,-83.75286739899997,42.281917100000044
210008329,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1500 BLOCK S STATE ST,ANN ARBOR,2021-03-23 04:30:00,LARCENY - FROM AUTO (LFA),-83.74014639899997,42.26232550000003
210004474,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2021-02-16 21:50:00,ASSAULT - SIMPLE,-83.75680509999995,42.284926400000074
210004041,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,000 ANN ARBOR ST,ANN ARBOR,2021-02-11 11:30:00,LARCENY - ALL OTHER,-83.74013389999999,42.27099690000006
211000140,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK N 5TH AVE,ANN ARBOR,2021-03-18 00:00:00,LARCENY - FROM AUTO (LFA),-83.74599719999998,42.28646579900004
211000128,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,100 BLOCK KILKENNY CT,ANN ARBOR,2021-03-17 14:30:00,DAMAGE TO PROPERTY,-83.82834670099999,42.28306560000004
211000138,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2900 BLOCK CASCADE DR,ANN ARBOR,2021-03-20 10:00:00,LARCENY - FROM AUTO (LFA),-83.70256629999994,42.24628340000004
210008113,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1400 BLOCK W LIBERTY ST,ANN ARBOR,2021-03-21 12:36:30,ASSAULT - SIMPLE,-83.76686909899996,42.27643800000004
210008113,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1400 BLOCK W LIBERTY ST,ANN ARBOR,2021-03-21 12:36:30,DAMAGE TO PROPERTY,-83.76686909899996,42.27643800000004
210008326,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-03-20 17:00:00,DAMAGE TO PROPERTY,-83.74627130099998,42.24279990000008
210007777,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,0 BLOCK TROWBRIDGE CT,ANN ARBOR,2021-03-18 22:56:00,INTIMIDATION / STALKING,-83.71262809899997,42.236450699000045
210007777,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,0 BLOCK TROWBRIDGE CT,ANN ARBOR,2021-03-18 22:56:00,BURGLARY - RESIDENTIAL,-83.71262809899997,42.236450699000045
210003884,FORCIBLE FONDLING,1178,CSC 4TH DEGREE -FORCIBLE CONTACT,A,300 BLOCK W HURON ST,ANN ARBOR,2021-02-11 08:11:00,SEX OFFENSES - CSC,-83.75166069999995,42.28180800000007
200028164,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,2700 BLOCK CANTERBURY RD,ANN ARBOR,2020-08-22 05:21:30,BURGLARY - RESIDENTIAL,-83.70619300099997,42.25037509900005
200028207,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,2800 BLOCK CRANBROOK RD,ANN ARBOR,2020-08-28 23:20:00,BURGLARY - RESIDENTIAL,-83.70532109999994,42.24660470100008
200028207,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,2800 BLOCK CRANBROOK RD,ANN ARBOR,2020-08-28 23:20:00,FRAUD,-83.70532109999994,42.24660470100008
200035693,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2000 BLOCK PAULINE BLVD,ANN ARBOR,2020-10-25 16:47:00,ASSAULT - SIMPLE,-83.77563549999996,42.26789389900006
211000142,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK CATHERINE ST,ANN ARBOR,2021-03-22 08:00:00,LARCENY - ALL OTHER,-83.74521400099997,42.28288900100006
210002398,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,600 BLOCK S MAIN ST,ANN ARBOR,2020-11-27 20:00:00,LARCENY - ALL OTHER,-83.74862599999994,42.27341890000008
211000129,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1000 BLOCK VAUGHN ST,ANN ARBOR,2021-03-18 02:45:00,LARCENY - FROM AUTO (LFA),-83.73668949999995,42.26914690000007
210008367,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK S FOREST AVE,ANN ARBOR,2021-03-23 03:30:00,LARCENY - ALL OTHER,-83.73284259999997,42.26530280000003
210008466,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2100 BLOCK SCOTTWOOD AVE,ANN ARBOR,2021-03-24 10:16:00,FRAUD,-83.72117349999996,42.265004900000065
210008437,INTIMIDATION,1384,"COMPUTER/INTERNET USED FOR HARASSMENT, THREATS",A,100 BLOCK PACKARD ST,ANN ARBOR,2021-03-24 04:07:00,INTIMIDATION / STALKING,-83.74850740099998,42.276189499000054
210008263,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2900 BLOCK SALEM DR,ANN ARBOR,2021-03-22 17:29:00,ASSAULT - SIMPLE,-83.78791129999996,42.27411159900004
210008118,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK N.ASHLEY,ANN ARBOR,2021-03-21 13:30:00,LARCENY - FROM AUTO (LFA),-83.74940360099998,42.28258240100007
210008118,ALL OTHER,5012,PROBATION VIOLATION,B,200 BLOCK N.ASHLEY,ANN ARBOR,2021-03-21 13:30:00,OBSTRUCTING JUSTICE,-83.74940360099998,42.28258240100007
210008180,RUNAWAY,7070,RUNAWAY,B,600 BLOCK MANOR DR,ANN ARBOR,2021-03-22 00:00:00,MISSING PERSON / RUNAWAY,-83.73574759999997,42.30454140100005
210008497,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,2304,LARCENY - PARTS & ACCESSORIES FROM VEHICLE - LFA,A,600 BLOCK W HURON ST,ANN ARBOR,2021-03-24 14:04:00,LARCENY - FROM AUTO (LFA),-83.75506259899998,42.28199340000003
200031087,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,700 BLOCK MILLER AVE,ANN ARBOR,2020-09-18 01:32:00,ASSAULT - SIMPLE,-83.75588299999998,42.284474000000046
210008433,FAMILY OFFENSE NONVIOLENT,3806,NEGLECT CHILD,B,3100 BLOCK BOARDWALK DR,ANN ARBOR,2021-03-24 01:28:00,FAMILY OFFENSE,-83.73394239999999,42.24174369900004
210008334,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,0 BLOCK CARROT WAY,ANN ARBOR,2021-03-23 10:28:00,ASSAULT - SIMPLE,-83.72743669999994,42.316930600000035
210008334,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,0 BLOCK CARROT WAY,ANN ARBOR,2021-03-23 10:28:00,DAMAGE TO PROPERTY,-83.72743669999994,42.316930600000035
210000685,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,1900 BLOCK W LIBERTY ST,ANN ARBOR,2021-01-08 23:01:00,ASSAULT - AGGRAVATED,-83.77309850099994,42.27582589900004
210005689,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3100 BLOCK ROSEDALE ST,ANN ARBOR,2021-01-08 00:00:00,ASSAULT - SIMPLE,-83.70162569899998,42.24317800000006
210001274,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,800 BLOCK BRIARWOOD CIR,ANN ARBOR,2021-01-15 17:25:00,LARCENY - RETAIL FRAUD,-83.74149270099997,42.24026310000005
210008555,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,700 BLOCK MILLER AVE,ANN ARBOR,2021-03-25 00:44:00,OBSTRUCTING JUSTICE,-83.75588299999998,42.284474000000046
210008260,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,3000 BLOCK WHISPERWOOD DR,ANN ARBOR,2021-03-16 15:30:00,ASSAULT - SIMPLE,-83.70188000099995,42.31772700000005
210008489,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2200 BLOCK S STATE ST,ANN ARBOR,2021-03-24 12:56:00,ASSAULT - SIMPLE,-83.73816759999994,42.25382380100007
200025069,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,3600 BLOCK PLYMOUTH RD,ANN ARBOR,2020-08-06 11:30:00,LARCENY - ALL OTHER,-83.69030989899994,42.30697550000008
200040204,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-12-09 17:38:00,LARCENY - ALL OTHER,-83.74757489899997,42.24036790100007
200041211,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,0 BLOCK PLAINVIEW CT,ANN ARBOR,2020-12-20 20:26:00,LARCENY - ALL OTHER,-83.71059390099998,42.23641599900003
200040671,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,300 BLOCK W HURON ST,ANN ARBOR,2020-12-14 21:35:00,ASSAULT - AGGRAVATED,-83.75166069999995,42.28180800000007
200040671,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2020-12-14 21:35:00,ASSAULT - SIMPLE,-83.75166069999995,42.28180800000007
200040671,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,300 BLOCK W HURON ST,ANN ARBOR,2020-12-14 21:35:00,DAMAGE TO PROPERTY,-83.75166069999995,42.28180800000007
210008704,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,200 BLOCK S FIRST ST,ANN ARBOR,2021-03-26 00:21:00,LARCENY - FROM AUTO (LFA),-83.75070639999996,42.28026020100003
210008658,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,800 BLOCK S MAPLE RD,ANN ARBOR,2021-03-25 19:40:00,ASSAULT - SIMPLE,-83.78072359999999,42.27141900000004
210008745,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,2200 BLOCK HEMLOCK CT,ANN ARBOR,2020-12-10 13:52:00,FRAUD,-83.71034749999995,42.23295400000006
211000144,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,900 BLOCK GREENWOOD,ANN ARBOR,2021-02-26 12:00:30,FRAUD,-83.73803039999996,42.269423000000074
211000146,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1400 BLOCK CREAL CRESCENT,ANN ARBOR,2021-03-19 02:30:00,LARCENY - ALL OTHER,-83.77333479899994,42.29355270000008
211000145,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,200 BLOCK NORTH MAPLE RD,ANN ARBOR,2021-03-25 12:45:00,LARCENY - ALL OTHER,-83.78347439999999,42.28319220000003
210008284,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,0 BLOCK TROWBRIDGE CT,ANN ARBOR,2021-03-22 20:48:00,PUBLIC PEACE,-83.71262809899997,42.236450699000045
210008742,EXTORTION/BLACKMAIL,2199,EXTORTION (OTHER),A,1000 BLOCK E UNIVERSITY AVE,ANN ARBOR,2021-03-25 11:40:00,EXTORTION - BLACKMAIL,-83.73537410099993,42.26874040000007
211000149,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,500 BLOCK FOUNTIAN ST,ANN ARBOR,2021-03-26 06:00:00,LARCENY - FROM AUTO (LFA),-83.75433659999999,42.285693200000026
210000588,ROBBERY,1203,ROBBERY - BUSINESS - STRONG ARM,A,2000 BLOCK W STADIUM BLVD,ANN ARBOR,2021-01-08 01:56:00,ROBBERY,-83.77356289999994,42.27072470000007
210008711,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,600 BLOCK LAWRENCE ST,ANN ARBOR,2021-03-26 01:37:30,LARCENY - FROM AUTO (LFA),-83.74184779899997,42.28405340000006
210007477,EMBEZZLEMENT,2701,EMBEZZLEMENT - BUSINESS PROPERTY,A,2500 BLOCK PACKARD ST,ANN ARBOR,2021-03-16 12:42:00,EMBEZZLEMENT,-83.72352480099994,42.25073030000004
210008690,FORCIBLE RAPE,1171,CSC IST DEGREE -PENETRATION PENIS/VAGINA,A,2900 BLOCK JACKSON AVE,ANN ARBOR,2021-03-26 00:00:00,SEX OFFENSES - CSC,-83.78820160099997,42.28383190000005
210008887,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,100 BLOCK WORDEN AVE,ANN ARBOR,2021-03-26 02:00:00,FRAUD,-83.77316889899998,42.28280550000005
210008746,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK N MAPLE RD,ANN ARBOR,2021-03-26 12:56:00,LARCENY - RETAIL FRAUD,-83.78256560099999,42.28474740000007
210008968,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,300 BLOCK PACKARD ST,ANN ARBOR,2021-03-27 22:47:00,FRAUD,-83.74535399999996,42.27532710000003
210008957,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,1500 BLOCK S HURON ST,ANN ARBOR,2021-03-27 20:44:00,OBSTRUCTING JUSTICE,-83.61775670099996,42.21925100000004
210008697,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1700 BLOCK HILL ST,ANN ARBOR,2021-03-26 01:47:00,ASSAULT - SIMPLE,-83.72673399999996,42.273310399000025
210008697,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1700 BLOCK HILL ST,ANN ARBOR,2021-03-26 01:47:00,DAMAGE TO PROPERTY,-83.72673399999996,42.273310399000025
210008659,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,3700 BLOCK GREEN BRIER BLVD,ANN ARBOR,2021-03-25 20:16:00,FRAUD,-83.68873169899996,42.29791790000007
210008985,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,600 BLOCK CHURCH ST,ANN ARBOR,2021-03-28 00:30:00,ASSAULT - AGGRAVATED,-83.73497990099997,42.27430040000007
210008875,DRUG/NARCOTIC VIOLATIONS,3557,ECSTASY - POSSESS,A,2100 BLOCK S MAIN ST,ANN ARBOR,2021-03-27 05:34:00,DRUG OFFENSES,-83.75058189999999,42.25497120000006
210004593,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2200 BLOCK S STATE ST,ANN ARBOR,2021-02-18 00:50:00,DAMAGE TO PROPERTY,-83.73816759999994,42.25382380100007
210008935,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2100 BLOCK MEDFORD RD,ANN ARBOR,2021-03-27 13:00:00,ASSAULT - SIMPLE,-83.71272009999996,42.257308300000034
200020612,DRUG/NARCOTIC VIOLATIONS,3599,DANGEROUS DRUGS (OTHER),A,1500 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-07-01 07:57:00,DRUG OFFENSES,-83.75286379999994,42.23893779900004
210007704,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,3000 BLOCK BOLGOS CIR,ANN ARBOR,2021-03-18 08:58:00,FRAUD,-83.69101319999999,42.31332110000005
210009133,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2000 BLOCK W STADIUM BLVD,ANN ARBOR,2021-03-14 01:16:30,FRAUD,-83.77377919999998,42.27027870000006
210007947,INTIMIDATION,1316,INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL),A,300 BLOCK W HURON ST,ANN ARBOR,2021-03-20 08:50:00,INTIMIDATION / STALKING,-83.75166069999995,42.28180800000007
211000155,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK CATHERINE ST,ANN ARBOR,2021-03-23 00:30:00,LARCENY - ALL OTHER,-83.74521159999995,42.28299140000007
210009086,FORCIBLE SODOMY,1173,CSC IST DEGREE -PENETRATION ORAL/ANAL,A,2900 BLOCK JACKSON AVE,ANN ARBOR,2021-03-25 01:50:00,SEX OFFENSES - CSC,-83.78820160099997,42.28383190000005
211000151,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK PINEWOOD ST,ANN ARBOR,2021-03-23 14:30:00,LARCENY - ALL OTHER,-83.79006740099999,42.28719300100005
211000152,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,900 BLOCK LINCOLN AVE,ANN ARBOR,2021-03-27 00:00:00,DAMAGE TO PROPERTY,-83.72950169999996,42.271545901000025
200028476,FORCIBLE FONDLING,1172,CSC 3RD DEGREE -PENETRATION PENIS/VAGINA,A,1500 BLOCK S UNIVERSITY AVE.,ANN ARBOR,2020-08-30 20:47:00,SEX OFFENSES - CSC,-83.72892810099995,42.27526960100005
210009079,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2700 BLOCK CARMEL ST,ANN ARBOR,2021-03-28 22:02:00,ASSAULT - SIMPLE,-83.70660819899996,42.24771160100005
210009297,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,200 BLOCK N MAIN ST,ANN ARBOR,2021-03-26 12:00:00,FRAUD,-83.74881859899995,42.282899600000064
210002387,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,1600 BLOCK AVONDALE AVE,ANN ARBOR,2021-01-27 09:20:00,INTIMIDATION / STALKING,-83.76817100099998,42.26068660000004
